feature	cluster	vt_score
FCHO1	1	3.605754767026973
FCN1	1	2.733961647933443
FCN3	2	2.0627008884904314
FCRL1	1	2.5088871994329742
FCRL2	1	2.997815747063982
FCRL4	1	2.7189377642525834
FCRL5	5	2.363745969317852
FDCSP	5	3.154838242934291
FER1L6	1	2.63670884080012
FERD3L	1	2.28393312546507
FERMT1	1	2.0155730473852334
FERMT3	5	2.921463862410833
FEZF1	1	4.385110230703267
FEZF2	1	4.374412177101627
FFAR2	1	3.434114501465806
FFAR3	5	2.745175200514047
FGA	1	2.1659466020923026
FGF12	5	2.2166722169568978
FGF14	2	3.17107508594007
FGF18	1	2.881450554254413
FGF19	3	2.2354154130155863
FGF20	5	2.0891879217880107
FGF23	1	2.1984154399604936
FGF3	1	2.4203531625262626
FGF4	1	2.6697965270502784
FGF5	3	3.705570868645876
FGF6	1	2.488520761097737
FGF9	1	2.409603569539281
FGFBP1	3	4.46407046084288
FGFBP2	2	2.4128124616560447
FGFR2	4	3.55691552242961
FGFR3	4	2.5750847015611837
FGFR4	1	2.2089624637866048
FGL2	5	2.404925948253636
FHDC1	5	2.256609055251782
FHOD3	5	2.07401515711582
FIGLA	1	3.2145055930050597
FIGN	5	2.6094082837277752
FJX1	2	2.7113783249725825
FKBP5	5	2.023209885020855
FLNA	3	5.335624736863513
FLRT3	2	3.39057647165811
FLT4	2	2.2432125004040966
FLVCR2	2	2.242552586048659
FMN1	1	2.3121450769097716
FMO1	1	2.588696775601034
FMO2	1	2.0675160008870153
FMO3	1	2.2067624326878867
FN1	3	3.380008517907357
FNDC10	3	2.4366728230252876
FNDC7	5	2.5765346361123806
FNDC9	4	2.234360363902468
FO681492.1	1	2.086824955947514
FOS	5	2.335514855341834
FOSB	1	2.43132119651178
FOSL1	3	4.887877825107481
FOXB1	5	2.4243876730793565
FOXC1	3	2.2383211287485762
FOXC2	3	2.6683885747998306
FOXD1	3	3.3754945769541522
FOXD2	1	2.3297362896694733
FOXD3	5	2.5388764928898984
FOXD4L1	1	2.2467767542464174
FOXD4L3	1	2.952910003056661
FOXD4L4	1	2.746139253287363
FOXD4L5	1	2.648290943729054
FOXD4L6	1	3.3830885087738607
FOXE1	3	3.470011409871793
FOXE3	1	2.876263823721113
FOXF2	2	2.0928999050909805
FOXG1	1	2.4676708783104053
FOXH1	1	3.218371160248244
FOXI2	1	2.6546095155069684
FOXJ1	5	2.2693381089903712
FOXL1	3	2.3308315112285136
FOXM1	3	2.316991418003911
FOXN4	4	2.197205608320145
FOXP2	4	2.855528227846448
FOXQ1	4	2.02333610686463
FOXR1	1	2.1423173858852045
FOXR2	1	2.85605146527626
FOXS1	3	2.3192193231757043
FP565260.3	5	2.554425478047419
FP565324.1	1	2.4372007023584725
FPGT-TNNI3K	4	2.4013041358144576
FPR1	5	3.334053525831851
FRAT1	4	2.4778348801710273
FREM1	2	2.257021696220664
FREM2	2	4.020207897482755
FREM3	5	2.2374912477898907
FRG2	3	2.8123396555156166
FRMD3	2	2.1151638821559438
FRMD5	2	2.351637044962725
FRMD7	5	2.935484849881547
FRMPD2	1	2.835671067118055
FRMPD3	5	2.674667486923365
FRRS1	3	2.1885821057975368
FRY	4	2.513040169888058
FSCB	1	2.2924548689564865
FSCN3	1	3.340786886888547
FSD2	1	2.9579994061069543
FSHB	1	2.7820436776543915
FSHR	1	3.033730525350848
FSTL1	3	4.622727994635399
FSTL3	3	3.0175655611100667
FSTL4	4	3.0473527444974677
FTCD	1	4.270151313430036
FTHL17	1	2.049985160978552
FTL	5	2.268605692602001
FTMT	1	3.3914331918755494
FUT1	1	2.088768968993779
FUT2	1	4.393031501670298
FUT6	1	3.158726549690144
FUT7	1	3.6212951740259958
FUT9	4	2.011183382712311
FXYD4	1	2.4080924495230107
FXYD6	4	2.1445355735461864
FXYD6-FXYD2	1	2.567312226059174
FXYD7	1	2.4353534961430423
FYB2	1	2.5025919088965636
FZD1	2	2.647133331121338
FZD2	3	5.4860258752890285
FZD5	5	2.4721822106440428
FZD6	2	3.090972056775505
FZD7	2	2.451113945281626
FZD8	3	2.4364335685556706
G6PC	5	2.468621853739153
G6PC2	1	2.6581840072754352
GAB2	1	2.0198651626792334
GAB4	5	2.795775823826032
GABBR2	5	2.55670517488689
GABRA1	1	3.0809852613388937
GABRA3	5	3.070556344952182
GABRA6	1	3.4839211322806554
GABRB2	1	2.6589545524226517
GABRG1	4	2.83302689726013
GABRP	5	2.1500355870221344
GABRR3	5	2.845084004563729
GAD1	1	2.2098783501024757
GAD2	1	2.916042902664384
GADL1	1	2.976839094616337
GAGE2E	5	2.311740240105523
GAL	5	3.526398296332014
GAL3ST2	1	2.554791256013503
GALNT11	2	2.182752317265537
GALNT13	5	2.1994269740185564
GALNT15	5	2.6209793779759116
GALNT3	5	2.1655469544309995
GALNT5	3	2.1196608638581895
GALNT6	1	2.060623746655938
GALNT8	5	2.5671243311558207
GALNT9	1	3.554172404670164
GALNTL5	1	5.498996444563265
GALNTL6	4	3.592318640904973
GALR1	5	2.4001555253151876
GALR3	1	2.5406611254747133
GAREM2	5	2.2240398237794423
GAS2L2	1	3.2975502709595648
GAST	5	3.005285414649478
GATA1	5	2.1477146822854567
GATA5	1	4.498586676828777
GATA6	3	4.084700458116624
GATM	2	2.751967540377166
GBGT1	1	2.0340378338965475
GBP1	5	2.8590325535914767
GBP4	5	2.343949949504893
GBP5	5	2.4833903361069978
GBP6	5	2.370303025014222
GBX1	4	2.0620404933664624
GCHFR	1	2.1575739507717007
GCK	5	3.8597578780593396
GCM2	1	2.355485576351589
GCNT3	1	3.0173868051634405
GCNT4	3	3.6329231617916617
GCOM1	1	2.063415544231837
GCSAML	1	2.3590549296564736
GDA	1	2.203767014857216
GDF1	5	2.496565804398449
GDF5	3	2.0485152122213606
GDF7	1	2.92696493144518
GDPD2	5	2.287968050646627
GEM	5	3.309878100757983
GFRA2	5	3.3125408314159968
GFY	1	2.777886160975112
GGN	2	3.0306965294191888
GGT5	5	2.3251484662906905
GGT6	1	3.6578223380709796
GGTLC2	1	2.772984482135022
GGTLC3	1	2.536361463154334
GHRL	1	2.5619232853494665
GIF	1	2.7113974666332568
GIMAP1	5	2.159709539862864
GIMAP1-GIMAP5	5	2.4847725401364427
GIMAP2	5	2.276967052047455
GIMAP5	1	2.2787807841052357
GIMAP7	1	2.1979198645672793
GINS1	3	2.608916863196447
GINS2	3	2.3180334623185495
GIP	3	2.257060974784817
GIPR	1	3.478642488083634
GJA9	1	2.792643696158587
GJB2	2	2.0001836245444413
GJB4	1	3.0976981011937705
GJB5	1	2.912787552710825
GJB6	1	2.9631386392608383
GJB7	1	2.4479184011865414
GJC1	3	2.7525309483850813
GJC2	1	2.608536028232076
GJD3	5	2.099216963666963
GK2	4	2.7474284313330135
GLB1L2	4	2.1107324844556627
GLB1L3	1	2.499308354080378
GLCCI1	4	2.6039324323318507
GLDC	2	2.9923839165801143
GLDN	5	3.71288935510693
GLI1	3	2.248810574407197
GLI2	3	2.5727637634631355
GLIS1	4	2.4120004102464607
GLIS3	5	3.882750541800922
GLP1R	5	2.4255637439398203
GLRA1	1	4.034371245837864
GLRA3	5	2.1436439006882964
GLRA4	4	2.1467973361476216
GLS2	1	4.12379603755561
GLT1D1	1	3.3071503397005424
GLT6D1	1	2.2985262839962983
GLTPD2	1	2.1312286542655134
GLYATL1P3	4	2.1735724247299086
GMFG	5	2.5650195983652675
GMNC	5	2.657200153202754
GNA14	2	4.186361456400628
GNAL	5	2.9581511137114527
GNAO1	1	2.7906299859294186
GNAT1	1	2.8454657802898247
GNAT3	1	2.7151113408134417
GNG10	2	2.3459637234269572
GNG13	1	2.8845286588920023
GNG2	2	2.790788498598346
GNG4	4	3.4179586177291554
GNG7	2	2.099130438123159
GNGT1	1	2.9027233816884923
GNGT2	5	2.5154300023308482
GOLGA6A	1	3.578867556249274
GOLGA6C	1	2.1590976162730455
GOLGA6L1	1	3.449526759466818
GOLGA6L6	1	2.531516068219748
GOLGA6L7P	1	3.997696403535837
GOLGA7B	1	3.037537480556097
GOLGA8A	1	2.6216490969382913
GOLGA8G	1	2.866503507732087
GOLGA8J	1	2.2486461966802236
GOLGA8K	1	2.7267103698165185
GOLGA8M	1	2.347310184657638
GOLGA8R	1	2.316202200889224
GOLT1A	1	2.300632901886987
GP1BA	1	2.534919779951394
GP2	1	2.9762330385418863
GP6	1	2.892360730611602
GP9	1	2.834724130374031
GPA33	5	2.0719864235690917
GPBAR1	1	2.4986619685748077
GPC5	4	2.6908252556010077
GPHA2	1	2.9993309665270713
GPHB5	1	2.583032598892635
GPIHBP1	1	2.518322859683705
GPLD1	4	3.074741346277894
GPM6A	2	2.0747937031624217
GPNMB	5	2.4339484039152213
GPR101	1	4.301519027897013
GPR132	5	2.2916985546530864
GPR141	2	2.447152904629837
GPR142	1	2.0642924977067842
GPR143	1	3.2109043496969014
GPR146	4	2.1502446319434956
GPR148	1	2.6447419202373017
GPR150	1	2.050223796728203
GPR152	1	3.2461255370699225
GPR156	5	2.3909454052761876
GPR157	3	2.4542372132621098
GPR160	5	2.528056018676313
GPR162	1	2.5003931979208787
GPR17	5	2.1240247064854048
GPR171	5	2.6039757254925195
GPR174	5	2.1395936932256543
GPR18	2	2.0177588459774447
GPR182	1	2.520597523005845
GPR22	1	2.7339132536083834
GPR25	1	2.039202835055637
GPR26	1	3.4510761854242284
GPR31	5	2.2833890804984622
GPR32	1	2.067955583245609
GPR34	5	2.243064993931825
GPR35	1	3.1768415228887816
GPR39	5	2.779485269979341
GPR52	1	3.068692250445769
GPR55	5	3.5371064140165753
GPR6	1	3.2011809155052524
GPR61	1	4.8764487133676235
GPR63	4	2.5320931353707015
GPR68	1	4.341334975330017
GPR75	5	2.0521619903301245
GPR75-ASB3	4	2.328793647749913
GPR78	1	3.744181828951908
GPR83	1	3.2876543937785705
GPR84	5	2.776182002034053
GPRC5A	3	2.1962302373885363
GPRC5B	2	2.8760243965617476
GPRIN2	1	2.4004925373400483
GPRIN3	5	2.549389006274084
GPX2	1	4.076844649680303
GPX3	2	2.4280712209646977
GRAMD2A	5	2.0035257799214397
GRAP	2	2.530736400693496
GRAP2	2	2.0149267852807635
GRAPL	1	2.6658164705497205
GRB7	1	2.276286049684579
GREB1L	5	2.161900338951112
GREM1	4	2.0461499720167673
GREM2	1	2.018275856950582
GRHL2	1	2.2432549068977923
GRHL3	5	2.7915186894347523
GRIA1	2	3.6144846879258288
GRIA3	2	2.6593497153546917
GRIA4	4	2.6788529615908367
GRID2IP	1	2.701881959574869
GRIFIN	1	3.346588033220899
GRIN2B	1	2.444117635155861
GRIN2D	5	2.1103137584621923
GRIN3A	1	2.27241945188517
GRIP1	5	2.312827749024262
GRK1	1	2.22448813124826
GRM1	1	2.8237484031176336
GRM2	1	4.811865132948669
GRM4	1	3.399862734617068
GRM5	1	2.554446845146698
GRM6	1	3.581479755051535
GRP	1	2.2611000428689723
GSAP	2	2.489095958968996
GSDMC	1	2.9109491824902545
GSG1L2	1	3.7976773154242958
GSTA1	3	2.365409332593302
GSTA2	3	3.887442863482047
GSTA3	4	2.124918322681359
GSTM1	2	2.0080324862451215
GSTM5	1	3.9519805167248716
GSTT2B	5	2.823183073176917
GSTTP1	1	2.989912736286527
GSX1	5	2.6393994284152575
GSX2	5	3.1839708607936728
GTSE1	3	2.2983704313492668
GUCA1A	1	2.117121877599453
GUCA1B	1	3.326826228145126
GUCA1C	1	3.440842120101702
GUCA2A	1	2.5647021238076535
GUCY2D	5	2.7138924503507282
GXYLT2	3	3.1449282761018247
GYPA	1	2.115177660281255
GYPB	1	2.0347486108302792
GYPC	5	2.6468159630341384
GYPE	5	2.9541112446839946
GYS2	4	2.6276113350750427
GZMH	5	2.121983886572723
GZMK	5	2.0094575590780166
H1FNT	1	2.64166992744761
H2AFB2	1	2.1081538447035264
H2AFB3	1	2.3089269031139277
H2AFX	3	2.5923774099727916
H2AFY2	5	2.014829448180088
H2BFWT	1	2.1362928590848114
HABP2	4	2.0542566541152887
HACD1	3	4.148447755044991
HAGHL	1	2.6411029180191283
HAL	1	2.292176791770283
HAMP	5	2.5693170732639445
HAP1	5	2.276069942525745
HAPLN2	1	2.127312289738019
HAPLN4	5	2.1905919846203026
HAS1	1	3.7533151962272773
HAS2	5	2.236289658871168
HASPIN	3	2.958953081053128
HAVCR1	1	3.2578183195403483
HBB	5	2.0068121765959974
HBEGF	2	2.023965661095348
HBM	5	2.361429345156195
HBQ1	1	2.2160888035489377
HCLS1	5	3.132975186640735
HCN1	1	2.249147882790413
HCN2	1	2.060550852651197
HCN4	5	3.496369962153701
HCRTR1	1	3.855815696037527
HCRTR2	5	2.115798969721372
HCST	5	2.8867957887860576
HDGFL1	1	2.9401135668785674
HEATR9	1	4.3513145638828705
HECW1	1	2.414179835048019
HENMT1	5	2.9478211068182314
HEPACAM	5	2.0821006953807633
HEPACAM2	4	2.2206996812402147
HEPH	2	3.243103638609814
HES3	1	3.3690664836239286
HES6	4	4.070037455716572
HES7	3	2.099872024301402
HEY1	5	3.0606034676412484
HFE	2	3.013492242255323
HFM1	4	2.2935080779190167
HGF	5	3.334289127072337
HGFAC	1	2.663191193422819
HGNC:18790	5	2.3096353957745546
HGNC:24955	1	3.284012103319331
HHATL	4	2.2255817648342164
HHIPL2	1	2.2524518741038952
HIF3A	1	2.0426560735946393
HIGD1A	2	2.609756385180113
HIGD1C	4	2.2959449890124444
HIGD2B	1	2.805310775068235
HIST1H1A	1	3.0822034263094333
HIST1H1C	3	2.4174509549269367
HIST1H1D	3	2.4277435353299737
HIST1H2AB	3	2.0463662502266695
HIST1H2AE	4	2.6061257453312963
HIST1H2AG	3	2.1079293038984948
HIST1H2AH	3	2.0263959479500264
HIST1H2AI	3	2.6757220798457135
HIST1H2AJ	3	2.545650946951786
HIST1H2AL	3	2.1340700880873267
HIST1H2BB	3	2.0868749466831744
HIST1H2BC	3	2.1383151451569615
HIST1H2BD	3	2.9391757748095264
HIST1H2BG	3	2.587219891446774
HIST1H2BH	3	3.19215119586406
HIST1H2BI	3	2.0262823345654914
HIST1H2BJ	3	2.8739396736242693
HIST1H2BK	3	2.1087705594129673
HIST1H2BM	3	2.5704467017072417
HIST1H2BN	3	2.6333985992727755
HIST1H2BO	3	2.1110630877120276
HIST1H3B	3	2.281438752402548
HIST1H3C	3	2.6718877306922737
HIST1H3D	3	2.6205604829565297
HIST1H3F	3	2.6491817658219063
HIST1H3G	3	2.1571801425814354
HIST1H3H	3	2.4190481686186787
HIST1H3I	3	2.8896203692538642
HIST1H4B	3	2.906843640564169
HIST1H4J	3	3.82281796641515
HIST1H4K	3	2.051141453923742
HIST1H4L	3	2.919339864554896
HIST2H2AA3	3	2.3157975776175044
HIST2H2AA4	3	2.241182199417453
HIST2H2AB	3	2.4099448829073586
HIST2H2BE	4	3.022635763848806
HIST2H3A	3	2.1624146850803343
HIST2H3D	3	2.011181458067272
HIST2H4A	3	2.051279181046607
HIST3H2A	4	3.9116162988142715
HIST3H2BB	4	2.3258645100957493
HIST4H4	3	2.600693971862972
HJURP	3	3.468061937087915
HLA-DMA	5	3.0897226295543687
HLA-DMB	5	3.350551060115459
HLA-DQA2	2	2.0212480107453934
HLA-DQB1	5	3.285111817719339
HLA-DRB5	5	3.0937373321249253
HLA-F	5	3.081088994102849
HLF	1	2.6310193847326953
HLX	3	2.1857088120747905
HMCN2	5	4.2822043485940355
HMGA2	3	2.9753972021262953
HMGB4	4	3.2549736890487018
HMGCLL1	5	2.143804937693342
HMGCS2	1	2.527239677347539
HMMR	3	4.006660742634173
HMOX1	5	2.5820063090357586
HMSD	5	2.5158154007065656
HMX1	5	3.3474882634200105
HNF1B	1	2.9745317049846003
HNF4A	1	3.1932159819881414
HNRNPCL4	5	2.138130834630877
HOGA1	4	2.0010140537725762
HOOK1	1	3.8323452860633296
HOPX	2	3.6114892808787444
HOXA10	1	2.14387691909032
HOXA11	1	2.285194275448783
HOXA2	4	2.6804089965587035
HOXA3	4	2.295154378049078
HOXB1	1	2.992299986732724
HOXB2	4	2.1252874588084514
HOXB6	2	2.8525313099971594
HOXB7	2	2.6624195114757416
HOXC4	4	2.013331520736557
HOXD1	4	2.8965224113960013
HOXD3	4	3.0044856838045773
HOXD4	4	2.100384548087948
HP	1	2.6679889863763186
HPCA	1	2.146117593728587
HPCAL4	4	2.1401015923008475
HPN	1	3.5937972235994367
HPR	1	2.2455121601492047
HPSE	5	2.6407036270251703
HPSE2	4	3.8948665178336053
HR	4	3.017154460090351
HRASLS2	5	2.2853795558666072
HRC	1	2.2297256155015077
HRH2	1	2.3643194518041057
HRK	4	2.6940797769768876
HRNR	1	3.021259076495628
HS3ST1	5	3.626108578337915
HS3ST2	1	5.08439378734041
HS3ST3A1	3	3.4406976134859404
HS3ST4	4	2.2598321228461096
HSD11B1	1	2.280185544383061
HSD17B14	1	2.23405071623407
HSD17B3	1	2.3888369216532634
HSD3B1	1	3.4972410361466157
HSD3B2	1	2.9825122138426954
HSD3B7	5	2.3018292576576327
HSF4	1	3.6766978142341302
HSFY1	1	2.936284298447915
HSFY2	1	3.0679851738369486
HSH2D	1	3.5452616741202996
HSPB1	3	4.514552309628004
HSPB2-C11orf52	5	2.0836781920108782
HSPB8	5	2.27900675448303
HSPB9	5	2.0677128865673553
HSPG2	3	3.16222535083075
HTN1	5	2.5730969325552113
HTR1A	1	3.531122911598714
HTR1B	1	2.586879454458474
HTR1D	2	3.5569317642664737
HTR1E	1	4.236895069542614
HTR1F	2	2.639775071776448
HTR2C	1	2.879364519085106
HTR3A	1	4.978155371375543
HTR3B	1	4.06016289094562
HTR3D	1	2.019682092553581
HTR3E	1	2.660028614766683
HTR4	5	2.0808980120374225
HTR5A	1	3.699779188642823
HTR6	1	2.0829307626826297
HTRA1	2	3.365563242913523
HTRA4	1	2.498374647236474
HUS1B	1	3.2331299536161446
HVCN1	5	2.795287990707275
HYAL1	1	5.557710449656523
HYAL4	1	2.4813099188697465
HYPM	1	2.32758230012991
IAPP	4	2.7731653485710095
IBSP	5	2.096207789446067
ICA1	1	2.515072602881272
ICAM1	2	2.16756087189384
ICOS	2	2.062524865650465
ID1	5	3.026296547250315
ID3	5	4.393827989902438
ID4	5	2.729330347204392
IER2	3	2.2952021912604637
IER5L	3	4.015261917784379
IFI30	5	2.777058182684088
IFI35	5	2.098491844656154
IFI44L	4	2.071563779618813
IFI6	5	2.5191803489192335
IFIT1B	1	3.0577880155183155
IFITM10	1	3.815538764120681
IFITM2	3	2.963055520544929
IFITM5	1	2.7044297087684135
IFNA1	1	3.002684873865677
IFNA10	1	2.4997782380229596
IFNA14	1	3.5466435481770215
IFNA16	1	2.470996387879249
IFNA17	1	2.9388101624394896
IFNA2	1	3.27670586024523
IFNA21	1	2.437209943790987
IFNA4	1	2.772410966291073
IFNA5	1	2.620842302297432
IFNA8	1	2.5238050044488927
IFNB1	1	2.125334707825977
IFNL3	1	3.1830442132693113
IGF1	1	2.7401796025444676
IGF2BP1	3	4.276385250677113
IGF2BP2	3	2.6312059663149467
IGFALS	1	3.213701407642571
IGFBP4	3	3.7969111163756954
IGFBP5	2	2.8418508448831092
IGFBP6	2	3.201454825704798
IGFBP7	5	2.5201798374793913
IGFL2	1	3.653408490872501
IGFL4	1	2.6677094194140136
IGIP	4	2.1090775408317333
IGLL1	4	2.079864597139654
IGLL5	5	2.7996363776737416
IGSF10	5	2.112050176772709
IGSF11	5	2.2507556267460482
IGSF21	1	2.310424829579784
IGSF22	1	2.6240670815297267
IGSF23	3	3.8011435611460143
IGSF3	2	2.4150881465016645
IGSF9	4	3.036895433919895
IHH	4	2.132709589968116
IKBKE	5	2.3479128768559465
IKZF3	5	2.0259758255167206
IL10	5	3.2212710804004567
IL11	3	2.5922819301311497
IL12RB1	5	2.829171608207473
IL12RB2	1	3.0995304200726546
IL13RA2	5	2.981639656367629
IL16	1	2.3441638534883755
IL17A	1	2.484535700083315
IL17C	1	3.3755189373750425
IL17D	4	3.1838621609468167
IL17REL	1	2.644608328103227
IL18RAP	1	2.2384117306082096
IL1A	5	2.1952746819950963
IL1B	5	2.417697702792868
IL1F10	1	2.573530658041244
IL1R1	2	2.3351167343694756
IL1RAP	2	4.348203889409455
IL1RL1	2	2.793362228653913
IL1RL2	1	2.496092363403935
IL20	1	2.99501936882419
IL21R	5	2.783900089619098
IL22	1	2.01289346550718
IL22RA1	5	3.000918527484938
IL25	1	2.0001374831097065
IL27RA	2	3.875882201742087
IL2RA	2	3.129624021901451
IL2RB	5	2.2647404704581136
IL2RG	1	2.1804586985322083
IL31	1	2.0383609489691534
IL33	5	2.855356696623166
IL34	1	2.4871943009754456
IL36G	4	2.3610505715681485
IL36RN	1	2.458335854326071
IL4I1	5	2.5118636930097216
IL4R	2	2.0377415693992504
IL5	1	2.0127271153872024
IL5RA	5	3.9330022580571384
IL6	5	3.2552624813628044
IL6R	5	2.6965522736392193
IL7	5	2.4233095099869355
IMPA2	3	2.6245661336593
INA	1	3.29219901130872
INAFM2	3	2.6653385243025616
INAVA	5	2.8824337219345177
INHA	1	3.6522217769692977
INHBA	3	2.5393398239800558
INHBE	3	4.612040340362875
INO80B-WBP1	2	2.8675639686598635
INPP5J	1	3.145590503841534
INS	3	2.0277885841469736
INS-IGF2	1	2.638840167626986
INSC	5	2.221503269505713
INSL4	1	2.2432976252778136
INSL6	1	2.8090920755189637
INSM2	1	4.795934353274817
IP6K3	5	2.3169880815340482
IPCEF1	1	3.2110437609641056
IQANK1	1	2.600255200717091
IQCF3	1	2.689433044942998
IQCF5	1	2.386998345093646
IQCF6	1	2.0281284948213716
IQCJ	1	3.223564535972207
IQGAP2	5	2.111923355627101
IQGAP3	3	3.216740688112993
IRF4	5	2.3951434659925983
IRF5	5	2.361579188868931
IRF8	5	2.472128628950846
IRGC	1	2.723471048760126
IRS4	4	2.5456708851261705
IRX1	5	2.367247301150532
IRX2	5	2.4215868542167147
IRX5	4	2.060927496820625
ISLR	2	2.2721538681298457
ISLR2	1	2.296183775544119
ISM1	4	2.0927203584045992
ISM2	2	2.238435450020589
ITGA1	2	3.0623383709561045
ITGA10	2	3.1659296222375533
ITGA11	3	4.547905494727534
ITGA2	2	2.9933376981516537
ITGA2B	1	3.7635708034279074
ITGA7	2	3.4210755276572753
ITGA8	3	2.046187803768928
ITGA9	5	2.0566715671788574
ITGAD	1	2.775773102781885
ITGAL	5	3.098315213426207
ITGB1BP2	3	2.6027743884317855
ITGB2	5	3.298145398588693
ITGB3	2	4.112466497456422
ITGB6	1	2.2008766730457254
ITGB7	1	3.2599572011200917
ITGB8	2	4.132475718617962
ITLN1	1	2.6737558197797906
ITM2A	5	2.739098489339847
ITM2C	5	3.4605804183184863
ITPKB	5	3.2907755995117687
ITPR1	1	3.0483031188140264
ITPR3	2	2.844546578331612
IYD	4	2.5498302907051156
IZUMO1	1	4.074772209438384
IZUMO1R	1	2.9784741950503717
IZUMO2	1	2.9902969100692864
JADE2	2	2.1150321010183157
JAK3	5	2.15615213310538
JAKMIP3	1	4.062261997319745
JAML	1	3.153470488316446
JCHAIN	5	2.716015005780752
JPH1	1	2.7630076700448356
JUNB	5	2.9773480050061942
KAAG1	1	2.314096530373274
KANK3	1	2.290488493019342
KANK4	1	2.0623794728892606
KAZALD1	3	3.44369257568223
KBTBD11	4	2.343280500360779
KCNA1	1	2.383668684985462
KCNA5	4	2.368817717749202
KCNB1	1	2.021999966923355
KCNB2	5	2.0560785933870434
KCNC1	1	3.133799136124024
KCNC3	1	3.4984480968085863
KCNE1B	2	2.2419886126995863
KCNF1	5	2.0925421604923997
KCNG1	5	2.308257421964104
KCNG2	1	2.570950272184417
KCNG3	5	2.0413196137240615
KCNG4	2	3.022327546432286
KCNH1	5	2.366038776332556
KCNH4	1	3.0344984996361024
KCNH6	1	2.842983449899299
KCNH7	1	2.018993206230655
KCNH8	4	2.236111054248104
KCNIP1	2	2.6459535372198557
KCNIP2	4	3.3157886341618927
KCNJ1	1	4.0758346374168255
KCNJ10	4	2.0391006732125065
KCNJ11	1	2.0863505595621343
KCNJ12	4	2.1410109649933524
KCNJ13	1	3.355458028426819
KCNJ2	1	2.751912703303316
KCNJ5	5	2.2412040814576817
KCNJ6	1	2.5716999121464217
KCNJ8	5	2.6037846269604272
KCNJ9	4	2.5344758994198155
KCNK12	1	3.649370308756535
KCNK13	5	2.5099549191295356
KCNK16	1	2.922992870472456
KCNK17	1	2.834007590601521
KCNK18	1	3.1628998593918545
KCNN1	4	2.9897542702313853
KCNN2	4	2.6248382285368113
KCNN4	3	3.068476131968452
KCNQ1	5	2.2884782242638972
KCNQ3	1	3.1048365711309422
KCNS1	1	2.4461033107010044
KCNS2	1	3.2960732621119875
KCNT2	4	2.052232630853
KCNU1	4	2.226766395118927
KCNV2	1	2.5509325520973505
KCP	1	4.075355346019373
KCTD12	2	2.1405167594838503
KCTD14	2	2.552865417690967
KCTD19	1	2.754149990236824
KCTD21	5	2.039587069854922
KCTD4	4	2.261082736873414
KDELR3	3	5.499002259730864
KDM4E	1	3.7510658461297757
KDM4F	1	2.823460067867816
KDM5D	1	2.048871058408215
KERA	1	3.8665130421232856
KHDC3L	1	2.257291408504936
KHDRBS2	1	2.8502854083990603
KHDRBS3	5	2.130659512878453
KIAA0319	5	2.1535191064096613
KIAA1024L	1	2.5336920414710793
KIAA1107	1	2.0478112652672613
KIAA1324	5	2.603341784405866
KIAA1324L	4	2.136370459582187
KIAA1549L	5	2.3825787695843412
KIAA1644	1	2.4059979602412067
KIAA1683	1	3.4006067099586708
KIAA2012	1	2.2287755986400217
KIF11	3	2.66698151987398
KIF12	1	3.7555508647219216
KIF14	3	2.3186952381400103
KIF17	1	2.199970675886548
KIF18A	3	2.5039734890317304
KIF19	4	2.099021997687991
KIF1A	1	2.8532370273366
KIF20A	3	3.873277271559274
KIF23	3	4.462747989181957
KIF25	1	3.272266852394096
KIF2B	1	2.680854647171582
KIF2C	3	3.122872865009269
KIF4A	3	2.0552264428682494
KIF4B	1	2.0257602646757005
KIF5A	1	2.6627563474077762
KIF6	4	2.7187455056938035
KIFC1	3	2.2860668771940857
KIR2DL4	5	2.8697361635234837
KIRREL1	3	4.537905741403273
KIRREL2	5	2.7168150798654658
KISS1R	1	2.4641234158035226
KITLG	3	2.8746035867171003
KLB	4	2.616242236143644
KLF15	4	3.07447400456523
KLF16	3	3.473401071710415
KLF17	2	4.411021249499014
KLF2	3	2.2746179120169963
KLF5	2	2.3974372351334567
KLF6	3	2.8494378684592103
KLHDC8A	2	2.4174242496503093
KLHL1	4	3.3041997736822366
KLHL13	5	2.57900337724192
KLHL14	5	2.207015347623552
KLHL29	3	2.5715556372431068
KLHL3	1	3.5046406765175817
KLHL31	4	2.135229761031768
KLHL32	5	2.007191353438033
KLHL33	1	3.594935513823934
KLHL34	1	2.4483965976749094
KLHL38	5	2.012053630010265
KLHL40	1	3.806883968877058
KLHL41	1	2.9957330534844777
KLK1	1	2.783671095263301
KLK10	1	2.0770039385483936
KLK11	1	3.144720406919085
KLK14	1	3.920049384246562
KLK15	1	2.787733791846987
KLK3	1	3.0849851900951655
KLK4	1	3.8422722910221694
KLK5	1	2.6322831822197372
KLK6	5	2.039338764643574
KLK7	1	2.8564670295333454
KLK8	1	4.369608519211324
KLRB1	2	2.2070989777107934
KLRC1	5	2.552266086730575
KLRC2	5	2.0820418035227273
KLRF2	5	2.8055666992117096
KLRK1	5	2.006388990960007
KNCN	1	2.7735036454754587
KNG1	4	2.8194385056735967
KNL1	3	2.3712494281696332
KREMEN2	1	3.1155370536916442
KRT1	1	2.552817298875084
KRT13	1	2.496583902085321
KRT14	3	3.878521779992102
KRT15	3	2.726172701668841
KRT16	3	2.9875845105197354
KRT17	3	2.864373237810305
KRT18	3	2.4014096056410965
